term,tfidf_sum,tfidf_avg_per_doc,doc_freq,idf,max_doc_tfidf
wearer,26.153272139714677,0.025741409586333343,3,6.538318034928669,13.076636069857338
suites,26.153272139714677,0.025741409586333343,3,6.538318034928669,13.076636069857338
artificial-intelligence,26.153272139714677,0.025741409586333343,3,6.538318034928669,13.076636069857338
interval,26.153272139714677,0.025741409586333343,3,6.538318034928669,13.076636069857338
containers,26.153272139714677,0.025741409586333343,3,6.538318034928669,13.076636069857338
archiving,26.153272139714677,0.025741409586333343,3,6.538318034928669,13.076636069857338
thwart,26.153272139714677,0.025741409586333343,3,6.538318034928669,13.076636069857338
retrofitting,26.153272139714677,0.025741409586333343,3,6.538318034928669,13.076636069857338
ethane,26.153272139714677,0.025741409586333343,3,6.538318034928669,13.076636069857338
geophysical,26.153272139714677,0.025741409586333343,3,6.538318034928669,13.076636069857338
recommitted,26.153272139714677,0.025741409586333343,3,6.538318034928669,13.076636069857338
hereditary,26.153272139714677,0.025741409586333343,3,6.538318034928669,13.076636069857338
intermediaries,26.153272139714677,0.025741409586333343,3,6.538318034928669,13.076636069857338
seeker,26.153272139714677,0.025741409586333343,3,6.538318034928669,13.076636069857338
dredging,26.153272139714677,0.025741409586333343,3,6.538318034928669,13.076636069857338
than--,26.153272139714677,0.025741409586333343,3,6.538318034928669,13.076636069857338
curb,26.153272139714677,0.025741409586333343,3,6.538318034928669,13.076636069857338
reforming,26.153272139714677,0.025741409586333343,3,6.538318034928669,13.076636069857338
remediating,26.153272139714677,0.025741409586333343,3,6.538318034928669,13.076636069857338
manipulates,26.153272139714677,0.025741409586333343,3,6.538318034928669,13.076636069857338
capacity-building,26.153272139714677,0.025741409586333343,3,6.538318034928669,13.076636069857338
activated,26.153272139714677,0.025741409586333343,3,6.538318034928669,13.076636069857338
testified,26.153272139714677,0.025741409586333343,3,6.538318034928669,13.076636069857338
de-identify,26.153272139714677,0.025741409586333343,3,6.538318034928669,13.076636069857338
postpartum,26.153272139714677,0.025741409586333343,3,6.538318034928669,13.076636069857338
metadata-based,26.153272139714677,0.025741409586333343,3,6.538318034928669,13.076636069857338
discarded,26.153272139714677,0.025741409586333343,3,6.538318034928669,13.076636069857338
blooms,26.153272139714677,0.025741409586333343,3,6.538318034928669,13.076636069857338
digit,26.153272139714677,0.025741409586333343,3,6.538318034928669,13.076636069857338
n11,26.153272139714677,0.025741409586333343,3,6.538318034928669,13.076636069857338
application-to-person,26.153272139714677,0.025741409586333343,3,6.538318034928669,13.076636069857338
mms,26.153272139714677,0.025741409586333343,3,6.538318034928669,13.076636069857338
rcs,26.153272139714677,0.025741409586333343,3,6.538318034928669,13.076636069857338
declined,26.153272139714677,0.025741409586333343,3,6.538318034928669,13.076636069857338
long-standing,26.153272139714677,0.025741409586333343,3,6.538318034928669,13.076636069857338
fog,26.153272139714677,0.025741409586333343,3,6.538318034928669,13.076636069857338
enormously,26.153272139714677,0.025741409586333343,3,6.538318034928669,13.076636069857338
perimeters,26.153272139714677,0.025741409586333343,3,6.538318034928669,13.076636069857338
jet,26.153272139714677,0.025741409586333343,3,6.538318034928669,13.076636069857338
text-to-image,26.153272139714677,0.025741409586333343,3,6.538318034928669,13.076636069857338
generalizability,26.153272139714677,0.025741409586333343,3,6.538318034928669,13.076636069857338
fiduciary,26.153272139714677,0.025741409586333343,3,6.538318034928669,13.076636069857338
needing,26.153272139714677,0.025741409586333343,3,6.538318034928669,13.076636069857338
builders,25.260697934457838,0.024862891667773463,4,6.315174483614459,6.315174483614459
reservations,25.260697934457838,0.024862891667773463,4,6.315174483614459,6.315174483614459
speculative,25.260697934457838,0.024862891667773463,4,6.315174483614459,6.315174483614459
encounters,25.260697934457838,0.024862891667773463,4,6.315174483614459,6.315174483614459
ammunition,25.260697934457838,0.024862891667773463,4,6.315174483614459,6.315174483614459
predefined,25.260697934457838,0.024862891667773463,4,6.315174483614459,6.315174483614459
good-faith,25.260697934457838,0.024862891667773463,4,6.315174483614459,6.315174483614459
superseding,25.260697934457838,0.024862891667773463,4,6.315174483614459,6.315174483614459
falsifying,25.260697934457838,0.024862891667773463,4,6.315174483614459,6.315174483614459
concealing,25.260697934457838,0.024862891667773463,4,6.315174483614459,6.315174483614459
inflationary,25.260697934457838,0.024862891667773463,4,6.315174483614459,6.315174483614459
falsifies,25.260697934457838,0.024862891667773463,4,6.315174483614459,6.315174483614459
conceals,25.260697934457838,0.024862891667773463,4,6.315174483614459,6.315174483614459
trick,25.260697934457838,0.024862891667773463,4,6.315174483614459,6.315174483614459
functionally,25.260697934457838,0.024862891667773463,4,6.315174483614459,6.315174483614459
compiling,25.260697934457838,0.024862891667773463,4,6.315174483614459,6.315174483614459
confronted,25.260697934457838,0.024862891667773463,4,6.315174483614459,6.315174483614459
dimension,25.260697934457838,0.024862891667773463,4,6.315174483614459,6.315174483614459
instructive,25.260697934457838,0.024862891667773463,4,6.315174483614459,6.315174483614459
rarely,25.260697934457838,0.024862891667773463,4,6.315174483614459,6.315174483614459
milk,25.260697934457838,0.024862891667773463,4,6.315174483614459,6.315174483614459
congregate,25.260697934457838,0.024862891667773463,4,6.315174483614459,6.315174483614459
buttons,25.260697934457838,0.024862891667773463,4,6.315174483614459,6.315174483614459
subfields,25.260697934457838,0.024862891667773463,4,6.315174483614459,6.315174483614459
semi-supervised,25.260697934457838,0.024862891667773463,4,6.315174483614459,6.315174483614459
contradictory,25.260697934457838,0.024862891667773463,4,6.315174483614459,6.315174483614459
menus,25.260697934457838,0.024862891667773463,4,6.315174483614459,6.315174483614459
unstructured,25.260697934457838,0.024862891667773463,4,6.315174483614459,6.315174483614459
perceives,25.260697934457838,0.024862891667773463,4,6.315174483614459,6.315174483614459
reevaluated,25.260697934457838,0.024862891667773463,4,6.315174483614459,6.315174483614459
reevaluation,25.260697934457838,0.024862891667773463,4,6.315174483614459,6.315174483614459
trauma,25.260697934457838,0.024862891667773463,4,6.315174483614459,6.315174483614459
commonplace,25.260697934457838,0.024862891667773463,4,6.315174483614459,6.315174483614459
fulfills,25.260697934457838,0.024862891667773463,4,6.315174483614459,6.315174483614459
capitalize,25.260697934457838,0.024862891667773463,4,6.315174483614459,6.315174483614459
myriad,25.260697934457838,0.024862891667773463,4,6.315174483614459,6.315174483614459
renewing,25.260697934457838,0.024862891667773463,4,6.315174483614459,6.315174483614459
skewed,25.260697934457838,0.024862891667773463,4,6.315174483614459,6.315174483614459
reidentification,25.260697934457838,0.024862891667773463,4,6.315174483614459,6.315174483614459
formalized,25.260697934457838,0.024862891667773463,4,6.315174483614459,6.315174483614459
lived,25.260697934457838,0.024862891667773463,4,6.315174483614459,6.315174483614459
discouraging,25.260697934457838,0.024862891667773463,4,6.315174483614459,6.315174483614459
button,25.260697934457838,0.024862891667773463,4,6.315174483614459,6.315174483614459
technologically,25.260697934457838,0.024862891667773463,4,6.315174483614459,6.315174483614459
computationally,25.260697934457838,0.024862891667773463,4,6.315174483614459,6.315174483614459
statisticians,25.260697934457838,0.024862891667773463,4,6.315174483614459,6.315174483614459
observable,25.260697934457838,0.024862891667773463,4,6.315174483614459,6.315174483614459
hiding,25.260697934457838,0.024862891667773463,4,6.315174483614459,6.315174483614459
intrusions,25.260697934457838,0.024862891667773463,4,6.315174483614459,6.315174483614459
replicating,25.260697934457838,0.024862891667773463,4,6.315174483614459,6.315174483614459
thriving,25.260697934457838,0.024862891667773463,4,6.315174483614459,6.315174483614459
motivated,25.260697934457838,0.024862891667773463,4,6.315174483614459,6.315174483614459
repayments,25.260697934457838,0.024862891667773463,4,6.315174483614459,6.315174483614459
underutilized,25.260697934457838,0.024862891667773463,4,6.315174483614459,6.315174483614459
repay,25.260697934457838,0.024862891667773463,4,6.315174483614459,6.315174483614459
accrue,25.260697934457838,0.024862891667773463,4,6.315174483614459,6.315174483614459
biodiversity,25.260697934457838,0.024862891667773463,4,6.315174483614459,6.315174483614459
peak,25.260697934457838,0.024862891667773463,4,6.315174483614459,6.315174483614459
fatigue,25.260697934457838,0.024862891667773463,4,6.315174483614459,6.315174483614459
stifling,25.260697934457838,0.024862891667773463,4,6.315174483614459,6.315174483614459
self-assessment,25.260697934457838,0.024862891667773463,4,6.315174483614459,6.315174483614459
technology-neutral,25.260697934457838,0.024862891667773463,4,6.315174483614459,6.315174483614459
cybercrime,25.260697934457838,0.024862891667773463,4,6.315174483614459,6.315174483614459
chile,25.260697934457838,0.024862891667773463,4,6.315174483614459,6.315174483614459
italy,25.260697934457838,0.024862891667773463,4,6.315174483614459,6.315174483614459
switzerland,25.260697934457838,0.024862891667773463,4,6.315174483614459,6.315174483614459
arab,25.260697934457838,0.024862891667773463,4,6.315174483614459,6.315174483614459
milestone,25.260697934457838,0.024862891667773463,4,6.315174483614459,6.315174483614459
correlates,25.260697934457838,0.024862891667773463,4,6.315174483614459,6.315174483614459
ample,25.260697934457838,0.024862891667773463,4,6.315174483614459,6.315174483614459
guilt,25.260697934457838,0.024862891667773463,4,6.315174483614459,6.315174483614459
punishments,25.260697934457838,0.024862891667773463,4,6.315174483614459,6.315174483614459
intending,25.260697934457838,0.024862891667773463,4,6.315174483614459,6.315174483614459
midjourney,25.260697934457838,0.024862891667773463,4,6.315174483614459,6.315174483614459
hiroshima,25.260697934457838,0.024862891667773463,4,6.315174483614459,6.315174483614459
roundtables,25.260697934457838,0.024862891667773463,4,6.315174483614459,6.315174483614459
low-quality,25.260697934457838,0.024862891667773463,4,6.315174483614459,6.315174483614459
perceiving,25.260697934457838,0.024862891667773463,4,6.315174483614459,6.315174483614459
devote,25.260697934457838,0.024862891667773463,4,6.315174483614459,6.315174483614459
charitable,25.260697934457838,0.024862891667773463,4,6.315174483614459,6.315174483614459
incubation,25.260697934457838,0.024862891667773463,4,6.315174483614459,6.315174483614459
macao,25.260697934457838,0.024862891667773463,4,6.315174483614459,6.315174483614459
yielded,25.260697934457838,0.024862891667773463,4,6.315174483614459,6.315174483614459
confrontation,25.260697934457838,0.024862891667773463,4,6.315174483614459,6.315174483614459
triggering,25.260697934457838,0.024862891667773463,4,6.315174483614459,6.315174483614459
landscapes,25.260697934457838,0.024862891667773463,4,6.315174483614459,6.315174483614459
reflection,25.260697934457838,0.024862891667773463,4,6.315174483614459,6.315174483614459
front-line,25.260697934457838,0.024862891667773463,4,6.315174483614459,6.315174483614459
asynchronous,25.260697934457838,0.024862891667773463,4,6.315174483614459,6.315174483614459
grammar,25.260697934457838,0.024862891667773463,4,6.315174483614459,6.315174483614459
arm,25.260697934457838,0.024862891667773463,4,6.315174483614459,6.315174483614459
majors,25.260697934457838,0.024862891667773463,4,6.315174483614459,6.315174483614459
compose,25.260697934457838,0.024862891667773463,4,6.315174483614459,6.315174483614459
industry-leading,25.260697934457838,0.024862891667773463,4,6.315174483614459,6.315174483614459
comfort,25.260697934457838,0.024862891667773463,4,6.315174483614459,6.315174483614459
deduction,25.260697934457838,0.024862891667773463,4,6.315174483614459,6.315174483614459
maker,25.260697934457838,0.024862891667773463,4,6.315174483614459,6.315174483614459
lays,25.260697934457838,0.024862891667773463,4,6.315174483614459,6.315174483614459
gave,25.260697934457838,0.024862891667773463,4,6.315174483614459,6.315174483614459
excessively,25.260697934457838,0.024862891667773463,4,6.315174483614459,6.315174483614459
adaptations,25.260697934457838,0.024862891667773463,4,6.315174483614459,6.315174483614459
postal,25.260697934457838,0.024862891667773463,4,6.315174483614459,6.315174483614459
detectable,25.260697934457838,0.024862891667773463,4,6.315174483614459,6.315174483614459
re-identification,25.260697934457838,0.024862891667773463,4,6.315174483614459,6.315174483614459
friction,25.260697934457838,0.024862891667773463,4,6.315174483614459,6.315174483614459
uniformly,25.260697934457838,0.024862891667773463,4,6.315174483614459,6.315174483614459
fast-moving,25.260697934457838,0.024862891667773463,4,6.315174483614459,6.315174483614459
seeing,25.260697934457838,0.024862891667773463,4,6.315174483614459,6.315174483614459
seem,25.260697934457838,0.024862891667773463,4,6.315174483614459,6.315174483614459
